bigram,frequency,word1,word2,word1_freq,word2_freq
"('whole', 'mundane')",0.00035112359550561797,whole,mundane,0.002574605032182563,0.0008191925102399064
"('but', 'over')",0.00011704119850187266,but,over,0.007957870099473376,0.00023405500292568755
"('the', 'laſt')",0.00011704119850187266,the,laſt,0.06155646576945582,0.0003510825043885313
"('impulſe', 'of')",0.00046816479400749064,impulſe,of,0.002106495026331188,0.04166179052077238
"('things', 'or')",0.00011704119850187266,things,or,0.0008191925102399064,0.011000585137507315
"('high', 'god')",0.00011704119850187266,high,god,0.00023405500292568755,0.0009362200117027502
"('and', 'power')",0.00011704119850187266,and,power,0.03978935049736688,0.001989467524868344
"('aſſerting', 'the')",0.00011704119850187266,aſſerting,the,0.00011702750146284377,0.06155646576945582
"('degree', 'of')",0.00011704119850187266,degree,of,0.00011702750146284377,0.04166179052077238
"('the', 'void')",0.00023408239700374532,the,void,0.06155646576945582,0.0016383850204798127
"('durable', 'timber')",0.00011704119850187266,durable,timber,0.00011702750146284377,0.00011702750146284377
"('obliquity', 'of')",0.00011704119850187266,obliquity,of,0.00011702750146284377,0.04166179052077238
"('can', 'proceed')",0.00011704119850187266,can,proceed,0.001989467524868344,0.0008191925102399064
"('it', 'or')",0.00011704119850187266,it,or,0.014628437682855471,0.011000585137507315
"('the', 'name')",0.00011704119850187266,the,name,0.06155646576945582,0.00023405500292568755
"('or', 'vertue')",0.00011704119850187266,or,vertue,0.011000585137507315,0.00011702750146284377
"('nothing', 'could')",0.00011704119850187266,nothing,could,0.0008191925102399064,0.004798127559976595
"('doth', 'attract')",0.00011704119850187266,doth,attract,0.0007021650087770626,0.0003510825043885313
"('things', 'that')",0.00011704119850187266,things,that,0.0008191925102399064,0.025043885313048568
"('attraction', 'on')",0.00011704119850187266,attraction,on,0.002925687536571094,0.0012873025160912814
"('as', 'often')",0.00011704119850187266,as,often,0.009128145114101814,0.00023405500292568755
"('proper', 'ſphere')",0.00011704119850187266,proper,ſphere,0.0003510825043885313,0.0003510825043885313
"('in', 'tangents')",0.00023408239700374532,in,tangents,0.01767115272088941,0.0003510825043885313
"('be', 'effected')",0.00011704119850187266,be,effected,0.014628437682855471,0.00023405500292568755
"('middle', 'of')",0.00023408239700374532,middle,of,0.0005851375073142189,0.04166179052077238
"('was', 'moſt')",0.00011704119850187266,was,moſt,0.0022235225277940315,0.001521357519016969
"('inclined', 'to')",0.00011704119850187266,inclined,to,0.00011702750146284377,0.022937390286717377
"('rarefaction', 'ſtill')",0.00011704119850187266,rarefaction,ſtill,0.00011702750146284377,0.0003510825043885313
"('ſucceed', 'one')",0.00011704119850187266,ſucceed,one,0.00023405500292568755,0.004212990052662376
"('other', 'situation')",0.00011704119850187266,other,situation,0.004447045055588063,0.00023405500292568755
"('diſpute', 'this')",0.00011704119850187266,diſpute,this,0.00023405500292568755,0.00807489760093622
"('all', 'to')",0.00011704119850187266,all,to,0.010298420128730251,0.022937390286717377
"('stone', 'wood')",0.00011704119850187266,stone,wood,0.00011702750146284377,0.00011702750146284377
"('body', 'ſo')",0.00011704119850187266,body,ſo,0.001521357519016969,0.0052662375658279695
"('void', 'intervals')",0.00011704119850187266,void,intervals,0.0016383850204798127,0.0003510825043885313
"('cannot', 'conceive')",0.00011704119850187266,cannot,conceive,0.0017554125219426564,0.0004681100058513751
"('moſt', 'powerfully')",0.00011704119850187266,moſt,powerfully,0.001521357519016969,0.00011702750146284377
"('reaſon', 'tis')",0.00023408239700374532,reaſon,tis,0.0007021650087770626,0.002106495026331188
"('and', 'uniformly')",0.00011704119850187266,and,uniformly,0.03978935049736688,0.0003510825043885313
"('texture', 'for')",0.00011704119850187266,texture,for,0.001053247513165594,0.005500292568753657
"('a', 'syſtem')",0.00023408239700374532,a,syſtem,0.014160327677004095,0.002574605032182563
"('would', 'reſt')",0.00011704119850187266,would,reſt,0.005851375073142188,0.001521357519016969
"('natural', 'cauſe')",0.00023408239700374532,natural,cauſe,0.0007021650087770626,0.0005851375073142189
"('center', 'nor')",0.00011704119850187266,center,nor,0.0014043300175541251,0.0033937975424224694
"('therefore', 'tis')",0.00011704119850187266,therefore,tis,0.001053247513165594,0.002106495026331188
"('diameters', 'of')",0.00011704119850187266,diameters,of,0.00011702750146284377,0.04166179052077238
"('from', 'heaven')",0.00011704119850187266,from,heaven,0.006553540081919251,0.0011702750146284377
"('the', 'next')",0.00046816479400749064,the,next,0.06155646576945582,0.0005851375073142189
"('middle', 'and')",0.00011704119850187266,middle,and,0.0005851375073142189,0.03978935049736688
"('general', 'chaos')",0.00011704119850187266,general,chaos,0.00023405500292568755,0.004564072557050907
"('its', 'diameter')",0.00023408239700374532,its,diameter,0.002574605032182563,0.001053247513165594
"('of', 'this')",0.0007022471910112359,of,this,0.04166179052077238,0.00807489760093622
"('the', 'planetary')",0.00011704119850187266,the,planetary,0.06155646576945582,0.00011702750146284377
"('this', 'lecture')",0.00011704119850187266,this,lecture,0.00807489760093622,0.00011702750146284377
"('if', 'atoms')",0.00011704119850187266,if,atoms,0.003978935049736688,0.002574605032182563
"('space', 'to')",0.00011704119850187266,space,to,0.002106495026331188,0.022937390286717377
"('now', 'the')",0.00023408239700374532,now,the,0.004212990052662376,0.06155646576945582
"('now', 'this')",0.00011704119850187266,now,this,0.004212990052662376,0.00807489760093622
"('which', 'firmly')",0.00011704119850187266,which,firmly,0.00620245757753072,0.00011702750146284377
"('never', 'make')",0.00011704119850187266,never,make,0.001989467524868344,0.0008191925102399064
"('finis', '')",0.00011704119850187266,finis,,0.00011702750146284377,0.00011702750146284377
"('it', 'now')",0.00011704119850187266,it,now,0.014628437682855471,0.004212990052662376
"('our', 'former')",0.00023408239700374532,our,former,0.003510825043885313,0.0009362200117027502
"('an', 'unit')",0.00011704119850187266,an,unit,0.005734347571679344,0.00011702750146284377
"('concede', 'that')",0.00011704119850187266,concede,that,0.00023405500292568755,0.025043885313048568
"('by', 'fortune')",0.00011704119850187266,by,fortune,0.007957870099473376,0.0007021650087770626
"('the', 'preſent')",0.0022237827715355803,the,preſent,0.06155646576945582,0.0033937975424224694
"('vortex', 'which')",0.00011704119850187266,vortex,which,0.0003510825043885313,0.00620245757753072
"('pilot', 'or')",0.00011704119850187266,pilot,or,0.00011702750146284377,0.011000585137507315
"('and', 'vaniſh')",0.00011704119850187266,and,vaniſh,0.03978935049736688,0.00011702750146284377
"('what', 'proportion')",0.00011704119850187266,what,proportion,0.0023405500292568754,0.001053247513165594
"('abſolute', 'fulneſs')",0.00011704119850187266,abſolute,fulneſs,0.0004681100058513751,0.00011702750146284377
"('eſſential', 'gravity')",0.00011704119850187266,eſſential,gravity,0.001521357519016969,0.002574605032182563
"('every', 'where')",0.00011704119850187266,every,where,0.0024575775307197193,0.0009362200117027502
"('and', 'if')",0.00023408239700374532,and,if,0.03978935049736688,0.003978935049736688
"('proportion', 'of')",0.00023408239700374532,proportion,of,0.001053247513165594,0.04166179052077238
"('all', 'ſides')",0.00046816479400749064,all,ſides,0.010298420128730251,0.0004681100058513751
"('be', 'only')",0.00023408239700374532,be,only,0.014628437682855471,0.0023405500292568754
"('though', 'vulgarly')",0.00011704119850187266,though,vulgarly,0.002925687536571094,0.00011702750146284377
"('of', 'certain')",0.00011704119850187266,of,certain,0.04166179052077238,0.0005851375073142189
"('matter', 'within')",0.00011704119850187266,matter,within,0.00994733762434172,0.0004681100058513751
"('other', 'atoms')",0.00011704119850187266,other,atoms,0.004447045055588063,0.002574605032182563
"('arm', 'for')",0.00011704119850187266,arm,for,0.00011702750146284377,0.005500292568753657
"('gravitating', 'power')",0.00023408239700374532,gravitating,power,0.0005851375073142189,0.001989467524868344
"('appeal', 'to')",0.00011704119850187266,appeal,to,0.00011702750146284377,0.022937390286717377
"('attraction', 'for')",0.00023408239700374532,attraction,for,0.002925687536571094,0.005500292568753657
"('might', 'have')",0.00011704119850187266,might,have,0.0026916325336454067,0.007021650087770626
"('former', 'but')",0.00011704119850187266,former,but,0.0009362200117027502,0.007957870099473376
"('would', 'there')",0.00023408239700374532,would,there,0.005851375073142188,0.0031597425394967816
"('atoms', 'the')",0.00011704119850187266,atoms,the,0.002574605032182563,0.06155646576945582
"('can', 'diverſify')",0.00011704119850187266,can,diverſify,0.001989467524868344,0.00011702750146284377
"('them', 'generally')",0.00011704119850187266,them,generally,0.004095962551199532,0.0003510825043885313
"('chaos', 'but')",0.00011704119850187266,chaos,but,0.004564072557050907,0.007957870099473376
"('to', 'believe')",0.00011704119850187266,to,believe,0.022937390286717377,0.00023405500292568755
"('for', 'to')",0.00023408239700374532,for,to,0.005500292568753657,0.022937390286717377
"('alſo', 'and')",0.00011704119850187266,alſo,and,0.0007021650087770626,0.03978935049736688
"('nor', 'phyſical')",0.00011704119850187266,nor,phyſical,0.0033937975424224694,0.00023405500292568755
"('the', 'proper')",0.00011704119850187266,the,proper,0.06155646576945582,0.0003510825043885313
"('improbable', 'that')",0.00011704119850187266,improbable,that,0.00011702750146284377,0.025043885313048568
"('direct', 'the')",0.00011704119850187266,direct,the,0.0007021650087770626,0.06155646576945582
"('ingenious', 'author')",0.00011704119850187266,ingenious,author,0.00023405500292568755,0.00011702750146284377
"('rarely', 'would')",0.00011704119850187266,rarely,would,0.00023405500292568755,0.005851375073142188
"('3', 'that')",0.00023408239700374532,3,that,0.0005851375073142189,0.025043885313048568
"('at', 'abſolute')",0.00011704119850187266,at,abſolute,0.0028086600351082502,0.0004681100058513751
"('be', 'unſpeakable')",0.00011704119850187266,be,unſpeakable,0.014628437682855471,0.00011702750146284377
"('diſtances', 'are')",0.00011704119850187266,diſtances,are,0.0007021650087770626,0.003627852545348157
"('ſuch', 'miſerable')",0.00011704119850187266,ſuch,miſerable,0.003978935049736688,0.00011702750146284377
"('is', 'juſt')",0.00011704119850187266,is,juſt,0.010766530134581627,0.0003510825043885313
"('following', 'propoſition')",0.00011704119850187266,following,propoſition,0.00023405500292568755,0.00011702750146284377
"('matter', 'and')",0.0015215355805243446,matter,and,0.00994733762434172,0.03978935049736688
"('not', 'revolve')",0.00011704119850187266,not,revolve,0.006085430076067876,0.0003510825043885313
"('leagues', 'through')",0.00011704119850187266,leagues,through,0.00011702750146284377,0.001521357519016969
"('are', 'a')",0.00011704119850187266,are,a,0.003627852545348157,0.014160327677004095
"('motion', 'nor')",0.00011704119850187266,motion,nor,0.0031597425394967816,0.0033937975424224694
"('expand', 'themſelves')",0.00011704119850187266,expand,themſelves,0.00023405500292568755,0.0008191925102399064
"('vacuum', 'without')",0.00011704119850187266,vacuum,without,0.0003510825043885313,0.0038619075482738442
"('and', 'ſophiſtry')",0.00011704119850187266,and,ſophiſtry,0.03978935049736688,0.00011702750146284377
"('endleſs', 'duration')",0.00011704119850187266,endleſs,duration,0.00011702750146284377,0.0003510825043885313
"('theſe', 'phaenomena')",0.00011704119850187266,theſe,phaenomena,0.0018724400234055004,0.0004681100058513751
"('d', 'to')",0.00035112359550561797,d,to,0.0038619075482738442,0.022937390286717377
"('mechanically', 'and')",0.00035112359550561797,mechanically,and,0.0009362200117027502,0.03978935049736688
"('to', 'move')",0.00011704119850187266,to,move,0.022937390286717377,0.0009362200117027502
"('ways', 'but')",0.00011704119850187266,ways,but,0.0007021650087770626,0.007957870099473376
"('upon', 'any')",0.00011704119850187266,upon,any,0.002106495026331188,0.004330017554125219
"('immediately', 'deſert')",0.00011704119850187266,immediately,deſert,0.00011702750146284377,0.00023405500292568755
"('diſtant', 'from')",0.00011704119850187266,diſtant,from,0.0004681100058513751,0.006553540081919251
"('atoms', 'might')",0.00023408239700374532,atoms,might,0.002574605032182563,0.0026916325336454067
"('space', 'would')",0.00011704119850187266,space,would,0.002106495026331188,0.005851375073142188
"('ſay', 'all')",0.00011704119850187266,ſay,all,0.0016383850204798127,0.010298420128730251
"('and', 'conſtipated')",0.00011704119850187266,and,conſtipated,0.03978935049736688,0.00011702750146284377
"('they', 'will')",0.00046816479400749064,they,will,0.008543007606787596,0.0026916325336454067
"('all', 'ſee')",0.00011704119850187266,all,ſee,0.010298420128730251,0.00011702750146284377
"('vortical', 'motion')",0.00011704119850187266,vortical,motion,0.00011702750146284377,0.0031597425394967816
"('allow', 'ſuch')",0.00011704119850187266,allow,ſuch,0.0008191925102399064,0.003978935049736688
"('empty', 'ſpace')",0.00011704119850187266,empty,ſpace,0.0011702750146284377,0.0003510825043885313
